PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate
20.0,2025-04-05,14:38:06.98,5.0,3.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Haab, Daniel",831986.0,Right,GEO_EAG,Undefined,1,Top,1,1,1,Undefined,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,1,,75.80657,0.762702,0.767844,2348.144143,314.109124,4:30,6.1168,-2.00271,5.53714,-56.2905,-7.02957,8.81776,2.13894,-0.55014,69.92225,-9.470182,2.343767,0.505153,70.51693,34.702006,88.740246,2836.89471,,,,,30.26676,,,-4.25469,-3.34382,1.93001,50.0,6.14524,-1.80301,-110.14118,-0.37228,-5.21566,19.93939,-36.2731,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,80022630-1255-11f0-bdb3-f90a09186d6f,74.6159,20.73482,,5.88432,,,,0.70876,1.80896,0.215,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:38:06.98,2025-04-05T14:38:06.9810000-05:00,2025-04-05T19:38:06.9810000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,be7119f7-11fb-498c-829a-46199e80d377,54.96685,-111.03672,9.9697,6.12538,1.25685,-18.13655,2.00573,-1.56876,-2.60783,235.088063,0.72035,1.45682,-9.21001,,,,,,,1.81791,58.56499,-23.39412,,,,,,,0.22593,84.62203,-15.11817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,,2025-04-15
21.0,2025-04-05,14:38:31.82,5.0,4.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Haab, Daniel",831986.0,Right,GEO_EAG,Undefined,1,Top,1,1,2,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.81218,-0.980307,1.127011,2410.983725,163.016324,11:30,6.12871,-1.81492,5.82743,-15.14095,19.84206,-5.69461,3.95536,-1.24162,81.35477,-3.896691,0.106451,0.425696,,,,,,,,,,,,3.23437,10.75993,1.72616,50.0,6.03974,-2.3147,-130.31143,-2.64462,5.51565,29.49218,-13.82483,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,8eb74160-1255-11f0-bdb3-f90a09186d6f,88.54302,,,8.45742,,,,,,,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:38:31.82,2025-04-05T14:38:31.8230000-05:00,2025-04-05T19:38:31.8230000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,b5208839-fd50-4302-9949-e676829c6e25,54.67088,-131.3643,14.74609,6.12534,-2.15107,-6.91242,1.81231,-2.51161,2.75782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-15
22.0,2025-04-05,14:38:50.65,5.0,5.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Haab, Daniel",831986.0,Right,GEO_EAG,Undefined,1,Top,1,2,2,Undefined,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,89.76067,-1.384719,2.825721,2372.755863,154.654494,11:15,5.99891,-2.11071,6.07098,-18.37261,16.20064,-7.13985,3.18465,-0.08867,81.83466,-4.87518,1.542098,0.423196,85.09523,-16.488325,-5.252981,,,,,11.54427,11.54427,-4.016547,0.086948,4.51047,9.09764,1.89552,50.0,5.88173,-6.1365,-130.24703,-3.69349,7.7246,28.13304,-16.59353,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,99f29f20-1255-11f0-bdb3-f90a09186d6f,89.06617,3.20286,,7.92601,,,,1.38501,3.20286,0.15412,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:38:50.65,2025-04-05T14:38:50.6590000-05:00,2025-04-05T19:38:50.6590000Z,GroundBall,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,c27dc9ac-851b-45ad-9b05-3e1bd00a8226,54.43002,-131.20041,14.06652,5.99737,-3.13117,-8.29677,2.10791,-6.39827,3.8623,23.547612,1.38524,119.13617,-30.18835,,,,,,,3.20299,-35.44056,-16.11094,,,,,,,0.15415,-10.96102,-1.29017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-04-15
23.0,2025-04-05,14:39:28.82,6.0,1.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Jaime, Jonathan",831992.0,Left,GEO_EAG,Undefined,1,Top,2,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.93589,-1.01131,2.196366,2497.493708,274.16642,3:15,5.78891,-2.32256,5.39528,-42.78928,0.93409,6.72229,1.27456,0.29705,74.22339,-8.795806,3.39251,0.475914,,,,,,,,,,,,-2.74201,1.1774,2.12153,50.0,5.66849,-4.77254,-117.37174,-3.56078,-3.80151,23.49096,-30.5417,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,b0c0c970-1255-11f0-bdb3-f90a09186d6f,79.20017,,,6.7125,,,,,,,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:39:28.82,2025-04-05T14:39:28.8210000-05:00,2025-04-05T19:39:28.8210000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,e2377976-cd6a-4d2c-ac23-1cd93c8f3c41,55.10596,-118.38925,11.74548,5.79407,-2.23788,-15.27085,2.32469,-4.60788,-1.90075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-15
24.0,2025-04-05,14:39:45.86,6.0,2.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Jaime, Jonathan",831992.0,Left,GEO_EAG,Undefined,1,Top,2,1,0,Undefined,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.15558,-1.811182,2.361649,2532.972484,239.007915,2:00,5.67917,-2.53331,5.33291,-36.93077,4.30614,5.07839,0.90021,0.10702,76.758,-8.517307,3.263841,0.462183,,,,,,,,,,,,-1.91945,3.02087,2.31603,50.0,5.48871,-5.18422,-120.61468,-5.13133,-2.83397,22.96236,-27.71384,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,bac88930-1255-11f0-bdb3-f90a09186d6f,81.553,,,6.39758,,,,,,,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:39:45.86,2025-04-05T14:39:45.8690000-05:00,2025-04-05T19:39:45.8690000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,5fee5af2-009f-4453-aba8-092d18f470a4,55.16881,-121.59473,11.48118,5.68248,-3.94849,-13.85692,2.53472,-5.06326,-1.41698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-15
25.0,2025-04-05,14:40:02.96,6.0,3.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Jaime, Jonathan",831992.0,Left,GEO_EAG,Undefined,1,Top,2,1,1,Undefined,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.86159,-0.203448,1.69737,2455.047552,251.251933,2:30,5.76401,-2.41299,5.26248,-39.26419,4.22473,8.71398,2.30076,-0.09167,74.75411,-7.342208,3.243119,0.474636,78.62132,18.047712,48.39316,3490.653807,66.98686,19.28442,87.2511,180.55485,160.29714,56.427234,2.171413,-3.97292,2.49457,2.25065,50.0,5.71606,-3.82676,-117.44729,-1.78394,-5.58037,21.07546,-28.67014,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,c4f92db0-1255-11f0-bdb3-f90a09186d6f,79.41334,19.6565,,6.10748,,,,3.34541,2.49602,0.14601,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:40:02.96,2025-04-05T14:40:02.9620000-05:00,2025-04-05T19:40:02.9620000Z,LineDrive,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,06f7d5a1-bdc5-437e-8d68-2c3495a3211f,55.2409,-118.38401,10.53773,5.76703,-0.50966,-14.33507,2.41522,-3.57873,-2.79019,251.501989,3.34541,72.80088,-20.11805,5.15694,-1.25681,0.23602,-0.03346,0.00207,0.00013,2.49602,35.72452,-20.34556,2.07981,-0.34333,0.06172,-0.01098,0.00227,-0.0003,0.14601,81.97808,-5.86402,-0.48674,0.45635,-0.1786,0.04823,-0.00898,0.00076,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,2025-04-15
26.0,2025-04-05,14:40:27.62,6.0,4.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Jaime, Jonathan",831992.0,Left,GEO_EAG,Undefined,1,Top,2,1,2,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.36377,-2.415176,2.127557,2502.884185,268.144719,3:00,5.7251,-2.50829,5.4042,-42.76349,1.70055,7.05331,-0.10453,0.07399,73.82787,-10.165573,3.384237,0.479928,,,,,,,,,,,,-2.9402,1.96961,2.31345,50.0,5.47957,-4.60372,-116.45476,-6.3766,-4.00472,23.5347,-29.49131,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,d3d1fd80-1255-11f0-bdb3-f90a09186d6f,78.53772,,,6.5359,,,,,,,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:40:27.62,2025-04-05T14:40:27.6230000-05:00,2025-04-05T19:40:27.6230000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,c57b4eaf-1267-44ab-968a-fd94b7187ee0,55.09762,-117.48044,11.76735,5.72947,-5.09133,-14.74565,2.51029,-4.42919,-2.00236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-15
27.0,2025-04-05,14:40:48.38,6.0,5.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Jaime, Jonathan",831992.0,Left,GEO_EAG,Undefined,1,Top,2,2,2,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.54905,-2.361002,2.88809,2334.670462,145.999121,10:45,6.01236,-1.83743,6.10324,-17.86674,17.28186,-10.78764,2.33592,-0.06314,80.74528,-5.784697,0.946873,0.426703,57.80166,-52.355815,85.323536,,,,,3.13204,3.13204,38.33254,0.035941,6.52528,10.06339,1.62087,50.0,5.82122,-6.09979,-129.71796,-5.8576,10.94424,31.09879,-15.29569,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,e018fee0-1255-11f0-bdb3-f90a09186d6f,88.33422,2.42532,,8.80376,,,,2.30433,2.42532,0.07806,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:40:48.38,2025-04-05T14:40:48.3840000-05:00,2025-04-05T19:40:48.3840000Z,GroundBall,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,3175aa0d-63a1-427a-b322-a0d16014bc31,54.39646,-130.76773,15.54939,6.01023,-5.34128,-7.64784,1.83301,-6.46922,5.47212,,2.3042,4.2436,,,,,,,,2.42737,-67.48072,,,,,,,,0.07649,51.87683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,2025-04-15
28.0,2025-04-05,14:41:16.54,6.0,6.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Jaime, Jonathan",831992.0,Left,GEO_EAG,Undefined,1,Top,2,2,2,Undefined,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,75.84641,1.909192,1.089509,2383.292028,297.809157,4:00,6.13505,-2.00105,5.48264,-54.20326,-4.45579,11.58615,3.40545,-0.016,69.17694,-7.991846,3.153916,0.507641,87.45287,33.958307,30.628955,2958.360219,92.56801,65.73443,59.42324,319.74189,253.90224,36.701075,4.957485,-5.54811,-2.42335,1.89716,50.0,6.26544,-2.5249,-110.0299,1.90571,-6.7329,21.36144,-35.11489,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,f0fa9700-1255-11f0-bdb3-f90a09186d6f,74.25015,82.33662,,6.66947,,,,2.83494,3.64638,0.14146,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:41:16.54,2025-04-05T14:41:16.5400000-05:00,2025-04-05T19:41:16.5400000Z,FlyBall,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,2ac6ddd3-9170-407f-bffd-2072aaeb0d3e,55.02031,-111.00027,10.68072,6.14263,3.50086,-17.55744,2.00491,-2.21906,-3.36645,205.481158,2.83978,91.44597,-19.21936,4.25449,-0.39804,-0.1234,0.04764,-0.00594,0.00026,3.64458,71.67355,-18.15034,0.9844,-0.06644,-0.0366,0.02274,-0.00439,0.00028,0.14394,54.14533,-4.99532,0.04156,0.39154,-0.18656,0.04504,-0.00546,0.00026,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,2025-04-15
41.0,2025-04-05,14:53:18.57,1.0,1.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Parker, Cade",808509.0,Right,GEO_EAG,Undefined,2,Top,0,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.58641,-2.816387,2.613061,2286.61199,148.548404,11:00,6.12701,-2.0821,5.86523,-13.27245,21.83946,-12.62619,2.39976,-0.7051,81.45066,-5.386978,0.350968,0.42648,,,,,,,,,,,,7.1687,12.30485,1.87733,50.0,5.89055,-5.37397,-129.80411,-6.72259,12.17625,28.30355,-11.27394,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,9f480f80-1257-11f0-bdb3-f90a09186d6f,88.38031,,,8.13576,,,,,,,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:53:18.57,2025-04-05T14:53:18.5780000-05:00,2025-04-05T19:53:18.5780000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,071a514a-01c7-4463-8677-ff6831a1f22d,54.63377,-130.81059,14.15178,6.12248,-6.32169,-5.63697,2.07613,-5.80696,6.08812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-15
42.0,2025-04-05,14:53:34.16,1.0,2.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Parker, Cade",808509.0,Right,GEO_EAG,Undefined,2,Top,0,0,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,76.2216,0.13452,0.060547,2370.791566,281.774173,3:30,6.07081,-2.16267,5.23845,-50.37605,-1.22858,13.048,1.99925,-1.01843,70.40429,-8.990324,2.379009,0.504571,,,,,,,,,,,,-6.49323,-0.16972,2.14709,50.0,6.04565,-0.62714,-110.70909,-1.45175,-8.07068,19.48977,-32.385,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,a8a25130-1257-11f0-bdb3-f90a09186d6f,74.702,,,5.81731,,,,,,,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:53:34.16,2025-04-05T14:53:34.1660000-05:00,2025-04-05T19:53:34.1660000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,1f42c26d-cc1f-4ddb-b851-7929ae129896,55.26399,-111.63194,9.74488,6.07809,0.0817,-16.1925,2.16774,-0.24498,-4.03534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-15
43.0,2025-04-05,14:53:51.03,1.0,3.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Parker, Cade",808509.0,Right,GEO_EAG,Undefined,2,Top,0,1,1,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.75047,-2.478273,1.966754,2241.878477,159.487805,11:15,6.03446,-1.87902,5.91753,-14.89698,19.92643,-7.02134,2.49024,-0.63812,81.76558,-5.335827,0.706837,0.424724,74.1369,39.785076,151.119333,3719.382391,-99.36222,45.29122,47.19226,189.86988,63.61784,158.900955,2.935183,4.19634,11.3076,1.72549,50.0,5.82733,-4.17886,-130.18973,-6.05153,7.17209,28.39948,-12.84799,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,b2a507e0-1257-11f0-bdb3-f90a09186d6f,88.7457,45.6595,,7.98489,,,,1.24389,2.53708,0.7031,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:53:51.03,2025-04-05T14:53:51.0320000-05:00,2025-04-05T19:53:51.0320000Z,FlyBall,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,14195b08-1ad8-4450-81d4-ec896cfc0a2b,54.58364,-131.18579,14.19974,6.03168,-5.60091,-6.42399,1.87647,-4.43041,3.58604,341.629775,1.24409,-73.17526,2.42129,1.06056,-0.02825,-0.26941,0.17068,-0.04395,0.00415,2.53721,69.57496,-33.25352,5.1532,-1.06277,0.16608,-0.01757,0.0032,-0.00048,0.70292,40.36619,-6.34347,0.28704,-0.29781,0.32741,-0.17637,0.04434,-0.0042,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,2025-04-15
44.0,2025-04-05,14:54:12.48,1.0,4.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Parker, Cade",808509.0,Right,GEO_EAG,Undefined,2,Top,0,1,2,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.30691,-0.564125,2.051004,2228.267627,145.289054,10:45,6.13221,-1.83791,5.90942,-19.77127,15.0417,-9.69804,3.96062,-0.74149,82.00423,-4.285872,0.311017,0.424661,,,,,,,,,,,,5.48614,8.17063,1.67864,50.0,6.07552,-4.23512,-129.74567,-1.89406,9.40807,25.61443,-18.16239,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,bf7620d0-1257-11f0-bdb3-f90a09186d6f,88.75895,,,7.30268,,,,,,,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:54:12.48,2025-04-05T14:54:12.4800000-05:00,2025-04-05T19:54:12.4800000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,5430431f-358d-4acd-8de3-d8e01b1a792c,54.59111,-130.64891,12.80721,6.13101,-1.2536,-9.08119,1.83383,-4.56688,4.70404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-15
45.0,2025-04-05,14:54:33.83,1.0,5.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Parker, Cade",808509.0,Right,GEO_EAG,Undefined,2,Top,0,2,2,Undefined,Slider,InPlay,Undefined,Popup,Out,1,0,,79.24466,0.468109,1.433816,2519.390085,245.435205,2:15,5.83437,-2.41018,5.38904,-40.44022,4.58311,7.17512,2.90326,-0.46807,73.2278,-6.912429,2.709567,0.482937,73.60577,65.086601,49.368891,,,,,,63.5838,,,-3.26091,2.55323,2.27672,50.0,5.8475,-3.16109,-115.12546,-0.41896,-4.40583,20.02802,-28.72437,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,cc38bad0-1257-11f0-bdb3-f90a09186d6f,78.0484,110.27706,,6.01686,,,,,,,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:54:33.83,2025-04-05T14:54:33.8380000-05:00,2025-04-05T19:54:33.8380000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,722bc4f2-0897-4530-bc11-0241e3c95611,55.11352,-116.01164,10.01401,5.83792,0.852,-14.36219,2.41227,-2.96615,-2.20291,199.800163,3.59935,29.61052,-10.56125,2.97836,-0.28879,-0.41663,0.36447,-0.13227,0.01854,5.37908,97.90985,-25.03837,2.76494,-0.60622,0.20844,-0.10003,0.03162,-0.00424,0.47345,34.51267,-2.95901,0.49479,-0.09623,0.0628,-0.04035,0.01391,-0.00195,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,,2025-04-15
46.0,2025-04-05,14:55:10.24,2.0,1.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Herrholz, JP",807535.0,Left,GEO_EAG,Undefined,2,Top,1,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.15675,0.784021,0.481432,2435.089441,246.856613,2:15,5.82806,-2.39039,5.24748,-41.16364,4.08134,6.54485,3.13463,-1.39255,73.23395,-6.708732,1.642739,0.484124,,,,,,,,,,,,-3.19571,2.16744,2.34097,50.0,5.86908,-1.22154,-115.0402,0.16623,-4.32033,19.58021,-29.24385,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,e1e2fe90-1257-11f0-bdb3-f90a09186d6f,77.85699,,,5.9228,,,,,,,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:55:10.24,2025-04-05T14:55:10.2400000-05:00,2025-04-05T19:55:10.2400000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,603ea835-da47-4cc3-ae63-b02f23341cda,55.25618,-115.93137,9.7901,5.83123,1.49722,-14.62192,2.39209,-1.0249,-2.16016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-15
47.0,2025-04-05,14:55:26.66,2.0,2.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Herrholz, JP",807535.0,Left,GEO_EAG,Undefined,2,Top,1,1,0,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.69596,-1.885455,2.645372,2269.532266,166.932811,11:30,6.0002,-1.89726,5.94672,-13.97985,21.75399,-4.76607,3.08384,0.16106,80.50042,-4.59568,1.790652,0.43024,76.80894,53.227965,-130.89015,5368.890211,,,,,41.71336,,,3.23142,12.07705,1.68915,50.0,5.84207,-5.74127,-128.58846,-4.58833,5.37344,28.36859,-12.09137,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,eba6fe90-1257-11f0-bdb3-f90a09186d6f,87.60784,45.89545,,8.19554,,,,0.41978,2.7523,-0.53975,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:55:26.66,2025-04-05T14:55:26.6660000-05:00,2025-04-05T19:55:26.6660000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,136884ab-5291-4281-9086-445911c5968a,54.55259,-129.58894,14.1843,5.99637,-4.1619,-6.04569,1.89497,-5.93077,2.68672,,0.41978,-44.14547,-7.49974,5.84757,-2.25674,0.74657,-0.22524,0.05831,-0.00906,2.7523,90.23766,-41.15348,7.50051,-1.62143,0.30641,-0.05406,0.00876,-0.00123,-0.53975,-50.98063,14.14232,-4.08882,1.04709,-0.24775,0.05765,-0.01187,0.00164,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,2025-04-15
48.0,2025-04-05,14:55:47.54,2.0,3.0,"Davis, Chase",1000107541.0,Left,SAL_JAG,"Herrholz, JP",807535.0,Left,GEO_EAG,Undefined,2,Top,1,1,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.63112,-1.210185,1.512098,2530.697774,244.117722,2:15,5.80687,-2.1693,5.21968,-40.97927,4.34036,5.95059,1.25348,-0.25134,73.17042,-8.655845,2.568191,0.484523,,,,,,,,,,,,-2.53921,2.96193,2.02506,50.0,5.66451,-3.29175,-115.49541,-3.86648,-3.42085,22.03454,-28.18369,SAL_JAG,GEO_EAG,USouthAlabama,D1,SBELT,20250405-USouthAlabama-2,f81b2a70-1257-11f0-bdb3-f90a09186d6f,77.79283,,,6.46071,,,,,,,6c0594ba-1c80-4ad2-b404-bd14d114c27b,2025-04-05,19:55:47.54,2025-04-05T14:55:47.5480000-05:00,2025-04-05T19:55:47.5480000Z,,v3,471440,471303,,"Young, Michael",1000357180.0,Right,SAL_JAG,04674465-97b9-42de-8949-649292617d45,55.28055,-116.49849,11.01727,5.81132,-2.58347,-14.09184,2.17137,-3.13602,-1.71043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-15
