PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate,pitcher_cape_team
53.0,2025-05-09,15:28:28.33,4.0,4.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Loyd, Benjamin",1000093769.0,Left,NIU_HUS,Undefined,2,Bottom,2,1,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.90368,1.113188,2.576084,2195.730055,300.761456,4:00,5.61692,-2.74044,5.43164,-45.02408,-0.50268,3.70481,2.90862,-0.01754,72.55951,-7.160851,3.234566,0.480237,67.00891,16.702678,-174.147217,2782.89902,,,,120.16109,41.43402,-174.111846,1.509134,-0.94295,-0.06795,2.50954,50.0,5.68521,-5.42198,-117.02431,0.69638,-1.27624,27.0222,-32.26601,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,2b55bb40-2d14-11f0-8a3d-83c784c07f66,78.48713,12.309,,8.34416,,,,3.06638,3.0598,0.04257,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:28:28.33,2025-05-09 20:28:28.334540800+00:00,2025-05-09 20:28:28.334540800+00:00,LineDrive,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,22f92d8a-1bcf-46a7-a682-5810838a3bff,55.06247,-118.18751,13.5111,5.62533,2.08531,-16.133,2.74176,-5.36704,-0.63812,1.684039,2.97824,-92.80338,7.73499,,,,,,,3.31249,25.91245,-18.72242,,,,,,,0.03057,-9.48522,0.86346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,2025-05-10,Yarmouth-Dennis
54.0,2025-05-09,15:28:50.84,4.0,5.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Loyd, Benjamin",1000093769.0,Left,NIU_HUS,Undefined,2,Bottom,2,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.88321,-1.484741,3.409236,2205.30227,305.742266,4:15,5.71962,-2.50224,5.35516,-46.71743,-1.43181,4.60977,0.43126,1.08303,72.24028,-10.011244,4.228052,0.484341,,,,,,,,,,,,-1.00571,0.29622,2.19186,50.0,5.55273,-7.14397,-116.77807,-4.65245,-1.33634,29.71513,-31.78043,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,38c81d40-2d14-11f0-8a3d-83c784c07f66,77.82206,,,8.64293,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:28:50.84,2025-05-09 20:28:50.844006400+00:00,2025-05-09 20:28:50.844006400+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,3205a50b-f75d-4977-8729-c7329f50f048,55.14134,-118.07909,14.85757,5.72597,-3.26102,-15.89022,2.50336,-7.08547,-0.66817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9251,,,0.849658,,,,-2.8414,5.5911,5.09244,61.58845,2.85161,63.19742,-2.80659,82.74605,-8.24727,5.601,7.39661,-12.5323,5.11431,73.13823,-5.6607,High,High,High,,,High,High,High,2025-05-10,Yarmouth-Dennis
69.0,2025-05-09,15:38:49.80,1.0,1.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Hartmann, Kyle",1000380519.0,Right,NIU_HUS,Undefined,3,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.34367,0.446993,2.695948,2007.664749,114.027647,9:45,5.63421,-3.03897,5.46915,-27.51631,9.18646,-17.78572,3.75999,-1.99622,79.98953,-4.662529,-0.468221,0.436034,,,,,,,,,,,,9.67776,4.87433,2.81389,50.0,5.65512,-5.21801,-128.02897,0.0174,15.93464,28.40752,-24.14838,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,9db36bf0-2d15-11f0-8a3d-83c784c07f66,86.44374,,,8.35414,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:38:49.80,2025-05-09 20:38:49.801523200+00:00,2025-05-09 20:38:49.801523200+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,276fae03-005d-41e1-bf72-dee4952f0529,55.02749,-129.13967,14.20376,5.63597,0.96157,-12.07419,3.03009,-5.84103,7.96732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
70.0,2025-05-09,15:39:04.30,1.0,2.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Hartmann, Kyle",1000380519.0,Right,NIU_HUS,Undefined,3,Bottom,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.54246,-1.238482,3.216847,2066.158032,119.506686,10:00,5.58979,-2.99404,5.57108,-24.99135,10.7017,-16.69284,2.34833,-1.37716,81.06374,-5.894238,0.242064,0.429995,,,,,,,,,,,,9.35493,6.16268,2.72756,50.0,5.46682,-6.53011,-129.67742,-3.68094,15.77371,29.59701,-21.78291,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,a65a3c20-2d15-11f0-8a3d-83c784c07f66,87.65791,,,8.47872,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:39:04.30,2025-05-09 20:39:04.308992+00:00,2025-05-09 20:39:04.308992+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,f847ccf4-d1fa-4c02-ae5f-283d14eac874,54.92544,-130.79675,14.79851,5.59046,-2.85713,-10.89145,2.9858,-7.12666,7.88686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
71.0,2025-05-09,15:39:19.24,1.0,3.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Hartmann, Kyle",1000380519.0,Right,NIU_HUS,Undefined,3,Bottom,0,2,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.3792,-1.185849,3.53968,2092.575061,111.854375,9:45,5.50913,-3.01262,5.52719,-27.42982,8.36863,-17.80769,2.11245,-1.18332,81.17279,-6.263616,0.36961,0.430629,56.59743,-38.396485,16.998891,,,,,4.47338,4.47338,26.054233,0.040877,10.10508,4.92902,2.71708,50.0,5.38767,-7.22754,-129.47624,-3.6678,17.02179,28.97531,-23.87122,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,af612db0-2d15-11f0-8a3d-83c784c07f66,87.52878,2.11758,,8.20641,,,,1.46347,2.11758,1.18362,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:39:19.24,2025-05-09 20:39:19.246745600+00:00,2025-05-09 20:39:19.246745600+00:00,GroundBall,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,1fb054de-7a92-46ce-9bdc-b909a973984b,54.97226,-130.58423,14.48765,5.51047,-2.75498,-11.93561,3.0059,-7.87844,8.5109,,1.46152,62.5117,,,,,,,,2.1192,-51.80318,,,,,,,,1.18302,19.11042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,2025-05-10,Yarmouth-Dennis
72.0,2025-05-09,15:39:53.95,2.0,1.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cepicky, Cj",1000018401.0,Right,NIU_HUS,Undefined,3,Bottom,1,0,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.51638,-1.388352,4.144566,2108.924393,122.070574,10:00,5.62244,-2.9441,5.5895,-23.14568,11.74516,-16.81473,2.39359,-0.46853,82.05632,-5.70866,1.152423,0.425135,92.85342,34.536531,34.321415,4651.891832,83.42703,67.86957,71.69263,320.19738,206.94618,51.689519,4.886214,9.76083,6.71209,2.5991,50.0,5.4881,-8.74208,-131.00778,-3.98498,16.83265,29.67568,-20.59896,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,c40c7800-2d15-11f0-8a3d-83c784c07f66,88.65988,85.22408,,8.46006,,,,0.45993,3.1839,0.3129,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:39:53.95,2025-05-09 20:39:53.953587200+00:00,2025-05-09 20:39:53.953587200+00:00,FlyBall,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,aaf065f5-32d2-46cd-af18-c7110ab25be3,54.9089,-132.11506,14.83784,5.62245,-3.21637,-10.29948,2.937,-9.37015,8.41633,222.314189,0.45937,92.67065,-25.56476,6.83471,-1.66194,0.39362,-0.08471,0.01182,-0.00069,3.18656,77.14528,-20.41948,0.93535,0.29446,-0.20815,0.05903,-0.00781,0.00039,0.3158,63.1949,-2.03895,-1.02646,0.57572,-0.17184,0.0301,-0.0026,8e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,2025-05-10,Yarmouth-Dennis
73.0,2025-05-09,15:40:16.58,2.0,2.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cepicky, Cj",1000018401.0,Right,NIU_HUS,Undefined,3,Bottom,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.72407,-0.881931,4.969848,2244.53135,343.501347,5:30,5.4212,-3.02058,5.49308,-46.97581,-3.885,1.57473,0.67837,1.77135,74.81991,-9.398161,5.249115,0.472459,,,,,,,,,,,,0.72335,-1.41843,2.58346,50.0,5.31139,-10.3388,-118.18879,-3.44787,1.01278,24.65937,-34.15998,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,d18a72c0-2d15-11f0-8a3d-83c784c07f66,79.77933,,,6.90416,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:40:16.58,2025-05-09 20:40:16.589414400+00:00,2025-05-09 20:40:16.589414400+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,d3289fec-ca85-493f-8715-1578236e6ef0,55.00811,-119.22912,12.32969,5.42645,-2.00672,-17.07999,3.02054,-10.38153,0.50639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
74.0,2025-05-09,15:40:32.00,2.0,3.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cepicky, Cj",1000018401.0,Right,NIU_HUS,Undefined,3,Bottom,1,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.46203,-0.913325,4.798598,2130.081869,102.711497,9:30,5.39213,-3.09217,6.03192,-29.77836,5.50457,-18.84162,2.06178,-0.20821,80.90679,-6.463025,1.420366,0.427517,,,,,,,,,,,,11.16611,3.48918,2.72655,50.0,5.30458,-10.07117,-129.45439,-3.07888,18.72575,29.98929,-26.32266,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,dab89b60-2d15-11f0-8a3d-83c784c07f66,88.16587,,,8.55524,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:40:32.00,2025-05-09 20:40:32.004352+00:00,2025-05-09 20:40:32.004352+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,4f5abe0a-5853-4370-a548-ca28932cc4e5,54.46656,-130.485,14.99465,5.39485,-2.17427,-13.16133,3.08371,-10.71471,9.36288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
75.0,2025-05-09,15:40:47.65,2.0,4.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cepicky, Cj",1000018401.0,Right,NIU_HUS,Undefined,3,Bottom,1,1,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,81.70809,-0.114806,3.12297,2352.616378,328.30504,5:00,5.61066,-2.92009,5.08377,-45.89758,-2.15681,2.26823,1.67749,0.21552,74.32189,-8.430521,3.523635,0.476008,,,,,,,,,,,,-0.14807,-0.65268,2.62232,50.0,5.56348,-6.54927,-118.28882,-1.9251,-0.20705,25.29859,-33.0868,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,e41c7a00-2d15-11f0-8a3d-83c784c07f66,79.1844,,,7.3862,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:40:47.65,2025-05-09 20:40:47.657113600+00:00,2025-05-09 20:40:47.657113600+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,6b28d198-f885-448d-8695-b59cfb2ad163,55.41527,-119.44138,12.6493,5.61684,-0.41772,-16.5434,2.92047,-6.53984,-0.10353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
76.0,2025-05-09,15:41:06.40,2.0,5.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cepicky, Cj",1000018401.0,Right,NIU_HUS,Undefined,3,Bottom,1,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.95078,0.870403,1.677053,2132.724911,111.544739,9:45,5.57121,-3.13314,5.76937,-27.33155,7.36158,-15.28076,4.10401,-2.84539,81.22049,-4.254341,-1.058734,0.423929,,,,,,,,,,,,8.23733,3.85532,3.00322,50.0,5.62718,-3.14744,-131.72431,1.03598,14.14172,33.95005,-25.5553,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,ef215e70-2d15-11f0-8a3d-83c784c07f66,88.91211,,,9.73029,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:41:06.40,2025-05-09 20:41:06.409011200+00:00,2025-05-09 20:41:06.409011200+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,94cb1901-34de-4dfa-a11b-fd33328dc3a1,54.72406,-132.93629,16.97502,5.57391,1.94828,-12.77765,3.12459,-3.65229,7.07086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
77.0,2025-05-09,15:41:23.47,2.0,6.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Cepicky, Cj",1000018401.0,Right,NIU_HUS,Undefined,3,Bottom,1,2,2,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,89.71866,-0.134124,4.110925,2134.205112,127.601055,10:15,5.39711,-2.78095,5.96083,-23.08076,12.37198,-14.30119,3.34902,-0.15419,80.21481,-4.50956,1.549687,0.428545,84.16519,41.378254,19.424721,,99.7743,85.90476,46.31448,283.28697,278.86449,30.385076,5.304843,8.72469,6.77091,2.46218,50.0,5.37379,-8.71178,-129.78235,-1.03259,14.55984,32.62087,-20.87473,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,f9671190-2d15-11f0-8a3d-83c784c07f66,87.95449,99.15035,,9.50385,,,,0.90158,3.39964,0.15411,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:41:23.47,2025-05-09 20:41:23.473510400+00:00,2025-05-09 20:41:23.473510400+00:00,FlyBall,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,10166abb-10bc-45ec-89c7-349a59317c5f,54.53517,-130.9173,16.31043,5.39708,-0.30631,-10.43737,2.77409,-9.21835,7.27992,205.231357,0.90594,87.25247,-21.23939,5.20937,-0.63949,-0.08766,0.04939,-0.00726,0.00037,3.39218,81.74093,-20.07936,1.70269,-0.49201,0.14595,-0.02297,0.00149,-2e-05,0.15371,30.8151,0.22553,-0.73532,0.23971,-0.03877,0.00225,0.00014,-2e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,2025-05-10,Yarmouth-Dennis
78.0,2025-05-09,15:41:56.37,3.0,1.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Parcell, Charlie",10101934.0,Left,NIU_HUS,Undefined,3,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.81969,-0.464363,4.651008,2293.191469,333.00972,5:00,5.57762,-2.98638,5.35761,-48.7327,-4.41063,3.00792,1.07963,1.63563,73.85248,-9.287708,5.183424,0.479161,,,,,,,,,,,,-0.07236,-1.71945,2.56522,50.0,5.50069,-9.62906,-116.88558,-2.66173,-0.09893,24.41589,-34.52521,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,0d03f920-2d16-11f0-8a3d-83c784c07f66,78.66344,,,6.96721,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:41:56.37,2025-05-09 20:41:56.377753600+00:00,2025-05-09 20:41:56.377753600+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,c091efbe-66b9-4e63-b08d-026f400dd50e,55.14261,-117.95492,12.20795,5.58415,-1.14964,-17.26261,2.98684,-9.62473,-0.04947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
79.0,2025-05-09,15:42:10.26,3.0,2.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Parcell, Charlie",10101934.0,Left,NIU_HUS,Undefined,3,Bottom,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.56539,-0.392315,4.188662,2043.828141,141.223478,10:45,5.57361,-2.81706,6.05281,-20.44552,15.44867,-11.19934,3.50568,0.13391,79.14117,-4.329191,2.180541,0.431205,,,,,,,,,,,,7.23993,8.47914,2.49632,50.0,5.53228,-8.97318,-129.3418,-1.47323,11.86142,35.23277,-18.28242,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,153b1790-2d16-11f0-8a3d-83c784c07f66,87.41193,,,10.42422,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:42:10.26,2025-05-09 20:42:10.266931200+00:00,2025-05-09 20:42:10.266931200+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,5881a4dc-d13e-4c86-95f2-64bb1fb1bee5,54.43799,-130.54511,17.61638,5.57193,-0.84883,-9.14121,2.8097,-9.37829,5.93071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
80.0,2025-05-09,15:42:25.49,3.0,3.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Parcell, Charlie",10101934.0,Left,NIU_HUS,Undefined,3,Bottom,2,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.7835,-1.697569,5.584898,2024.019604,136.106411,10:30,5.68453,-2.62171,5.73618,-20.7669,14.97383,-13.10973,2.36518,1.503,80.63605,-5.623691,3.255561,0.430282,,,,,,,,,,,,8.42646,8.53808,2.16316,50.0,5.53001,-12.07634,-129.51626,-4.51253,14.08207,31.12394,-17.90547,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,1e420920-2d16-11f0-8a3d-83c784c07f66,87.59943,,,9.14746,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:42:25.49,2025-05-09 20:42:25.491814400+00:00,2025-05-09 20:42:25.491814400+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,569ffa07-7f3e-4b86-a1ff-ab6d37509704,54.75878,-130.65483,15.56197,5.6831,-3.85751,-8.95274,2.61436,-12.59149,7.04104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
81.0,2025-05-09,15:42:40.56,3.0,4.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Parcell, Charlie",10101934.0,Left,NIU_HUS,Undefined,3,Bottom,2,3,0,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,89.47936,-2.196155,5.512042,2004.298065,113.672619,9:45,5.6865,-2.82514,5.84102,-27.71372,8.47308,-15.98351,1.3255,0.98149,79.83481,-7.378773,2.661989,0.432959,,,,,,,,,,,,10.11123,5.52473,2.38433,50.0,5.49081,-11.74949,-128.99008,-5.90595,16.58022,33.51298,-23.11473,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,27594e60-2d16-11f0-8a3d-83c784c07f66,87.05781,,,9.64455,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:42:40.56,2025-05-09 20:42:40.568832+00:00,2025-05-09 20:42:40.568832+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,95a61fd0-e478-40ff-a10a-16979898c3f5,54.65462,-130.19378,16.75649,5.68803,-5.07573,-11.55736,2.81703,-12.345,8.29011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
82.0,2025-05-09,15:43:18.26,4.0,1.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Gregorio, Logan",1000380520.0,Left,NIU_HUS,Undefined,3,Bottom,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.51972,-1.458136,4.818793,2035.727369,121.157439,10:00,5.50382,-2.93239,5.94414,-25.27364,10.30359,-14.83969,2.04007,0.31131,80.50154,-6.204022,2.164386,0.429297,,,,,,,,,,,,9.14784,6.14575,2.55592,50.0,5.37328,-10.26514,-129.37692,-4.13156,15.24072,31.28383,-21.93496,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,3de23250-2d16-11f0-8a3d-83c784c07f66,87.80045,,,9.01819,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:43:18.26,2025-05-09 20:43:18.261504+00:00,2025-05-09 20:43:18.261504+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,2b0b9013-c92c-47ff-aeb4-583a08ffec99,54.55204,-130.47298,15.64192,5.50457,-3.36305,-10.96748,2.92492,-10.79911,7.62036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
83.0,2025-05-09,15:43:36.71,4.0,2.0,"Tabor, Jacob",1000282880.0,Left,TOL_ROC,"Gregorio, Logan",1000380520.0,Left,NIU_HUS,Undefined,3,Bottom,2,0,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.23515,-1.143836,3.937633,2185.680437,331.379536,5:00,5.61672,-3.09277,5.36317,-45.61912,-1.94162,1.84937,0.73986,0.75953,74.42789,-9.409761,4.26573,0.475664,,,,,,,,,,,,0.25642,-0.2852,2.73733,50.0,5.48103,-8.16868,-117.60279,-3.95205,0.356,24.11238,-32.57001,NIU_HUS,TOL_ROC,NorthernIllinois,D1,MAC,20250509-NorthernIllinois-1,48d7d480-2d16-11f0-8a3d-83c784c07f66,79.2417,,,6.80726,,,,,,,27ed4993-ca24-4ac3-8619-0ce9cd25568a,2025-05-09,20:43:36.71,2025-05-09 20:43:36.714649600+00:00,2025-05-09 20:43:36.714649600+00:00,,v3,471392,471468,09 May 2025 16:00-toledo@nillinois,"White, Brayden",1000223004.0,Right,TOL_ROC,207e4421-1049-4bbc-bd32-144e8cdb113e,55.13705,-118.65137,12.05619,5.62209,-2.53567,-16.28501,3.0929,-8.18416,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-10,Yarmouth-Dennis
